用户ID,用户昵称,用户头像地址,评论时间,点赞总数,评论内容
93924616,YOU-心人,http://p2.music.126.net/emeGjocCcEZKCZOBGZdN6A==/109951163461918559.jpg,1479089900919,4234,当爱已成往事，这些年来，谁令你心痴，怪你过份美丽，让我无心睡眠，又是那千千阙歌让我骤觉沉默是金。风再起时又有谁共鸣，胭脂扣后让风继续吹使有心人深情相拥，全世界只想你来爱我，今生今世为你钟情，痴心的我只愿与你共同渡过无需要太多，多想从零开始，像那不羁的风，春夏秋冬永远追着你
30843748,PrivacyStatement,http://p2.music.126.net/FoLMVtr9kHxhTJlDTn5Ckw==/109951163566005183.jpg,1414940396509,2782,那么多年，变了那么多，唯一不变的就是你的样子
34742025,恰逢怡然无一事,http://p2.music.126.net/PYAuIXo9VauwRGKPY06scw==/109951163146488770.jpg,1419043999306,2200,哥哥  愿今生约定他生再与你拥抱[爱心]
74166619,帐号已注销,http://p2.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1464102405102,1975,我点亮了手机屏幕，然后又关掉了。我突然很伤心。你不应该仅仅在屏幕那头，而是应该在我身边。
295195618,這包芥末不夠辣阿,http://p2.music.126.net/CSWPXO5-p6hDwdNsModh2w==/109951162862544350.jpg,1491011074893,1844,很少更新ins的唐先生在今天更新了一条状态：“夜天花板有这段戏，总关不掉心里放映机。” 15年他连着发了两条状态：“死生契阔，与子成说。执子之手，与子偕老。”配的是他们被狗仔偷拍的牵手图。就连没有刻意更新的16年，也在5月说，他在美国看到了Leslie Gallery。十四年，其实大家都记得的。
121358042,TVXQ_JYJ,http://p2.music.126.net/WHOW-HaebjBlzjhRNIHHNA==/109951162836095311.jpg,1453410944744,1169,这评论也太少了[哀伤]我对下架这种东西不能理解[可爱]
67670170,uharry,http://p2.music.126.net/0R2uGAFMyaX9pQmcNAVK8A==/109951162876772728.jpg,1505278972569,1061,昨天是你的生日，今天是我的生日哦。今生今世 爱您~[爱心]
75284425,13月32日星期八25点61分,http://p2.music.126.net/Su0ROJUa1eEt1gVpHSit4g==/18997361905063287.jpg,1455203030887,972,刚刚看到新闻台湾地震一对情侣遇难。走的时候还是互相保护的
80456050,艾艾么么哒,http://p2.music.126.net/tfLkGwH3BBaSw5X1dZPhWg==/3353510465224686.jpg,1456158175648,879,今生今世和明星……仿佛哥哥的遗言一般……
432817311,杨丷丷,http://p2.music.126.net/Jd3Aq9X1rO6AVTlisvHW0g==/18618030394993048.jpg,1491986716033,841,每晚睡前打开网易，看到有私信 点赞的消息就觉得很暖。 和陌生人喜欢同一首歌 也挺好的。
258958611,Lesliexmm,http://p2.music.126.net/gN2rUpJ9yaqc-nZCKnlkPw==/109951163159449515.jpg,1483358626425,763,这样深情的歌声只适合用心去听去品味，哪里有空琢磨措辞打字评论😊不是哥哥的粉丝都不用网易云，大概是荣迷都单纯为听歌为思念为深爱为怀恋所以深沉含蓄一点吧[憨笑]
44950290,半帘飞絮_0912,http://p2.music.126.net/h_WD3R6ZbSBLJb0BsStTIA==/109951163219052278.jpg,1456129541242,498,哥哥 元宵节快乐[爱心]是你的歌声夜夜陪伴我入梦
255225600,张起灵的刘海,http://p2.music.126.net/IIceB1JPrFiCsF7O6P6adg==/19117208672336956.jpg,1497927861076,398,哥哥今天有没有好好吃饭好好休息？天热了，出门记得要做好防晒，虽然男孩子黑一点也没什么，可是晒伤了就不好了呀。哦对啦，不要整天整天打麻将啦，要注意身体，烟也少抽些，听话啊，乖乖的。
96593547,Y老头儿,http://p2.music.126.net/jRExwlwr1oBpk09EfgK0rw==/109951163559601948.jpg,1496334847260,283,“风里笑着风里唱 感激天意碰着你纵是苦涩都变得美 天也老任海也老 唯望此爱爱未老愿意今生约定他生再拥抱” 哥哥的歌曲、他的形象一直留在我们的心中[爱心]
2500210,Oopsxiaoxiong,http://p2.music.126.net/XM1BpqA_nR746MO0EdxCww==/3383197280418827.jpg,1421155437376,6331,哥哥的很多歌现在听来也丝毫没有过时的感觉，大概这就是成为传奇的另一个原因吧
61292572,帐号已注销,http://p2.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1427818604810,5117,这首歌简直绝了，你听他唱“听听 听听”的发音多么美妙，想要模仿出味道都很难，好听得不得了。
45009402,uiuiuuiiiiuuui,http://p2.music.126.net/ighzazSsnTwMFB4ExgTilg==/1397479287860252.jpg,1427869683946,3509,侯斯顿，美国航天城，没有了钢铁般的冷酷，却多了万千的温柔，全因为这首。
38579630,何宝荣L,http://p2.music.126.net/G6YZozmCeYckSNHs_F_KWA==/3227066629858455.jpg,1428247848989,2902,还有午后红茶 意犹未尽 永远记得 愿你决定 这几首特别好听但冷门
55578827,NWU07XB,http://p2.music.126.net/MhZ6NP7tv1NwfGf9rI36ag==/1385384662978887.jpg,1426767139920,2293,感觉不到什么年代感的一首歌，听着只觉享受，不会分心判断这首歌的时代背景。有些歌曲之所以有魅力，是因为它们不沾染时间的灰，这种魅力与时间无关。
67849566,不废柴,http://p2.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1431528640593,1673,听哥哥的歌感觉很特别，就是特别亲切，好似一直在耳边温柔低语。觉得听别人的歌好像有种距离感，但只有哥哥的歌让我感觉他就在我身边似的。哥哥我知道你收到了。
88588157,仓木棉衣,http://p2.music.126.net/MN33gETxbv7eu9SfVfbamQ==/109951163077092476.jpg,1465146468365,1667,未来的男朋友，你一定也要喜欢哥哥啊
67849566,不废柴,http://p1.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1431528769560,1664,祝我未来前程锦绣，借你吉言。
42936526,十号红茶,http://p1.music.126.net/P9wSmt2Z8VHG15YJE9rfVQ==/6672936070108635.jpg,1419921909344,1166,手机铃声，最喜欢那句 ：你快听听 听听 你听听 
75733782,Leslie丶Cheung丶,http://p1.music.126.net/zlFlwmeFtTHpET5fmy2QEA==/2935696048443815.jpg,1451457546446,1067,70、80年代那时候没人追韩星，那个年代的少女家里到处贴的哥哥的壁纸，90年代哥哥在韩国成为最具人气的华人明星，培养粉丝无数，华人在韩国的唱片销售记录到目前为止还是哥哥第一，中国到目前为止获奖最高的电影还是霸王别姬，直到现在韩日还有很多哥哥的老粉丝，每年也会去香港纪念他。华人骄傲。
45803983,杨不会不会,http://p1.music.126.net/1B5BKu85xCfagkatWHMQkQ==/109951162791984440.jpg,1450454659183,998,怎么评价张国荣先生呢？好像世界上所有完美都集于一身。今生有幸认识你，真是谢谢啊。
67849566,不废柴,http://p1.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1431528938889,963,如果把我丢到荒岛，只能选一首歌陪伴，我会选这首，这首歌听一辈子也不会厌。
67849566,不废柴,http://p1.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1431147829914,740,最爱的歌曲没有之一，一个星期听了不下一百遍
67849566,不废柴,http://p1.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1451833446349,694,Leslie，低低吟，你快听听，听听，你听听，于是真就沉浸下去，在背后，千里之外什么也没有，只是风吹过小沙丘，真切听到风沙的吹奏，那样的曲子一定是美而悲的，孤单的一个人漫游，身后扬起薄薄的沙，曾经有过的花草啊，早已经记取心底吧。
381496364,微_冷_,http://p1.music.126.net/R41GTpHOXYLm66YnydRP3g==/109951163382599369.jpg,1527844215737,173,解暑静心的一首歌
269035282,愿风裁尘1017,http://p2.music.126.net/ucoct6EWKkIad7RPq3TG5Q==/19204070091262067.jpg,1486819915248,8041,家里人说如果我是同性恋 就把我的腿打断 那天我拥抱你的时候 我真的很庆幸 还好他们要打断的腿 不是我的手
38579630,何宝荣L,http://p2.music.126.net/G6YZozmCeYckSNHs_F_KWA==/3227066629858455.jpg,1422718328279,4249,大热和红两张专辑首首是精品 可惜听的人太少了 哥哥的声音真是只此一家别无分店 
20112506,帐号已注销,http://p2.music.126.net/bTIoFKFaE1-JQpgN3OynGg==/1986817511391283.jpg,1428015769348,2834,每次听他的歌，都有一种灵魂被融化的感觉，生死涅槃的感觉，他的音乐像罂粟般令人着迷，深陷其中不能自拔……我中毒很深……甘愿被他的音乐毒倒一生！[可爱]
67849566,不废柴,http://p2.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1431618721488,2760,粤语的魅力在于它润化了许多在国语里读起来很铿锵的词语，再配上哥哥的声线，是极温柔的，像耳语，也像泣诉，总之就是很美。
91891146,丹娜姨妈,http://p2.music.126.net/b24dpQdymnxc9Wwp3wsl0w==/3420580704439234.jpg,1454643473463,2347,有时候会觉得喜欢张国荣，即使扎进荣迷堆依然觉得孤独，因为没什么可交流，无非是觉得他太好，好到你已经懒得去跟别人讲他有多好。然而每个荣迷几乎都有关于自己和哥哥的故事，你有没有曾经和一个人共同喜欢张国荣？如果有，你就懂我在说什么。
79837085,张国荣的免费小水军,http://p2.music.126.net/psY8Xbj0m-o9mvaeHjjb0g==/7958265162985564.jpg,1437101893913,1952,搜索歌词的时候看到了这段话：张国荣在毛舜筠的访谈中说过，他唱歌前都要给这首歌编一个故事，唱的时候脑海中浮现故事中的画面，这种画面感会使他唱得更加投入。用他的话说就是，他的每一首歌都投入了好多感情在里面。我想这才是他能把歌诠释得动人的原因吧。再好的唱功、再完美的声线，也抵不过如此
253402424,Lyra向妍,http://p2.music.126.net/njfn3nOedwFPiRl-SAZQLA==/1393081235404950.jpg,1483536669461,1366,作為一個香港人 真係好開心好感恩天父賜予我地一個咁樣嘅傳奇 哥哥係香港之光 係我地嘅驕傲 同時都好慶幸 每當心裡想起哥哥 亦都可以走去文華懷念下 走在香港街頭 仿似每一步每一景入邊都有哥哥的身影 哥哥把聲永不可複製 每次見到哥哥個笑容 自己都會忍唔住喊[流泪][流泪][流泪] 
20112506,帐号已注销,http://p2.music.126.net/bTIoFKFaE1-JQpgN3OynGg==/1986817511391283.jpg,1428070164962,1115,又找到这首歌，听着听着泪就流下来，音乐里面蕴含太多感伤，太多无奈，太多挣扎！那种冷冷沉沉的旋律，加上哥哥独特的嗓音演绎，有一种刺痛心扉的疼痛，疼痛里有一种淡淡的微笑，含泪的微笑，就挂在哥哥的脸庞……
109282012,帐号已注销,http://p2.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1455306456669,1004,喜欢上张国荣之后，好孤单。[流泪][流泪][流泪][流泪][流泪][流泪][流泪]
67849566,不废柴,http://p2.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1431618572562,813,就像符合我这么自私抛开你。这句话哥哥唱起来好奇妙。
53902781,地下灯芯绒乐队,http://p2.music.126.net/8w2_qBrPvf0uWBCvOWSsDg==/18592741627206178.jpg,1429906121221,543,还有陪你倒数 后期的歌都太好听了
20112506,帐号已注销,http://p2.music.126.net/bTIoFKFaE1-JQpgN3OynGg==/1986817511391283.jpg,1429456137079,485,爱之愈切，痛之愈深！冷冷沉沉的旋律，加之哥哥独特嗓音的演绎，一种触及内心最柔软处唤起的疼爱，你放纵，你自恋，你任性，一并你犯的错都是美的，无论怎样，我们都宠爱你，宽容你，理解你！
68032004,AIMO_默默,http://p2.music.126.net/xSD7ORzpkLqaOWhRsPLwpg==/2941193605962566.jpg,1435766766392,374,越听越有感觉的歌[亲亲]
102590551,请叫我社长大人,http://p2.music.126.net/X6L-Dnh2Bt7y7rNzaF-geg==/109951163481825909.jpg,1484813788105,347,无论什么时候听 都能难过的哭出来，可能是因为心里太累，可是这个世界上每个人都很累的。因为责任，所以难过到想死的时候也要忍着。听着哥哥的歌 觉得身边有个抵入灵魂的人。
39454084,ccdelyocean,http://p2.music.126.net/DwirOfQaZT3HqQVYfNevtg==/18690598162233606.jpg,1428733865632,347,歌词太过冷冽
8790883,_你鸡,http://p1.music.126.net/8Q3xCIsuFnHVBG1bKECxkQ==/109951163325477673.jpg,1413964042103,8467,早生三十年，一定是个沉迷迪厅不归家的浪子
46705595,韦小宝的音乐,http://p1.music.126.net/g1HdPzkoojxVMhXcqKkZnw==/1418370002647933.jpg,1455083150763,7689,记得汪涵说过，你连我都比不上有什么资格侮辱我偶像
61292572,帐号已注销,http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1427819356292,3601,我切歌时从来不敢碰到这首，因为听到前奏就无法拒绝！跟着这个鼓点，必须得听完一首才舒服，呵呵
75733782,Leslie丶Cheung丶,http://p1.music.126.net/zlFlwmeFtTHpET5fmy2QEA==/2935696048443815.jpg,1443517841882,3049,这歌都能被选用，算哥哥冷门的歌了，看来徐导真的有用心
62104533,Vimilin,http://p1.music.126.net/rLiED0M1TAthNF4JUm1AQw==/3285340746827997.jpg,1443317087692,2161,感谢港囧 让这么多人喜欢哥哥 怀念哥哥 
71969978,常德张火油,http://p1.music.126.net/p1NhQ0IkvE8TTgNNdQut9A==/109951163030907189.jpg,1435052237737,1671,仔细想想，这首歌还有谁适合唱，想不出
67849566,不废柴,http://p1.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1432221593506,1328,粤语的潮流兴，多花款，随便偷欢这几个字被Leslie唱的性感出新境界！太喜欢这首歌[惊恐]
32746911,货货没心没肺,http://p1.music.126.net/IKldEy8tWKwFn0WsdF_I9Q==/8902745650127569.jpg,1431331281975,913,歌词真真……拿到今天还是能击中要害，约约约的都来听听，都听听……
43105159,崔sitan,http://p1.music.126.net/N4d4zgRlBMRurqIWfdk3ow==/2528876745708290.jpg,1443309248854,705,第一次和妞儿在电影院支持大陆产的电影。本来以为会后悔，没想到听了好多粤语歌，满满都是少年时的回忆。
44730073,amz杨先森,http://p1.music.126.net/_ZcCxxJcDFs_LuiaISzZ8A==/109951162929881518.jpg,1430563922932,521,评论竟然这么少，科学么？
299483431,会飞的张芒果,http://p1.music.126.net/gXHJYsIkLR9qBE7HVjdSew==/109951163445417904.jpg,1491711588688,439,从歌手那里听了林忆莲版本来的人，谢谢你们一起来听哥哥的歌，也希望你们可以喜欢哥哥其他的音乐，谢谢Sandy的致敬。评论里的一些荣迷，拜托不要太偏激，感觉在给哥哥招黑。文明评论，互相尊重[爱心]
101904735,估唔到妳同我一樣,http://p1.music.126.net/IQiFENHVIAXEYm0MvKN6JQ==/19243652509690108.jpg,1450844559181,402,说这首歌冷门的是因为自己见识短，一提到Leslie的歌，脑海绝对浮现他在各大颁奖典礼上一边唱拒绝再玩或无心睡眠一边跳着帅爆天的迷人舞姿！
291801951,春晓sir,http://p1.music.126.net/UZtMeKH67J6d_cziIoAkuw==/109951163154017650.jpg,1491719780564,374,《歌手》台下有个阿姨哭了
285001460,白水晶小白,http://p1.music.126.net/F4YyXXfUmaqtQPRAlhaAFw==/109951163416138584.jpg,1491732640414,265,sandy把哥哥的两首串烧起来，黑帽子下面是冷峻艳丽的双眸和嘴唇，劲歌热舞，这才是一代港女sandy的正范儿嘛！[强]
84127122,走丢了的小丸子,http://p1.music.126.net/XizH-XBu5TqbUunB-815SA==/7744959906123074.jpg,1491686873105,263,如果她来致敬你  还有人瞎说  这世界得多肮脏
70363435,葉梓楠-,http://p1.music.126.net/rwi--iljnQwE-PFhvfMgGQ==/18588343580851763.jpg,1445044652730,4800,我曾经一直以为哥哥就是原唱…
97126571,_annatan,http://p1.music.126.net/MVoHlJNaVA-G1uWyJBR1XQ==/109951163176592204.jpg,1457435337419,4250,张国荣梅艳芳是胜过爱情友情的亲情，我的天各位！他们两40的约定不过是两人感情好的玩笑与自嘲。张国荣的爱人是唐鹤德唐生，二人一起走过快20年，哥哥离开歌坛那段时间，和唐生在加拿大度过了一段开心的生活。哥哥葬礼上唐生以挚爱的身份站在最前面，出殡的时候几经晕倒要靠他人搀扶。尊重感恩善意。
80967410,丶溯流光,http://p1.music.126.net/BCqegLR5FUGEK0gAoiA7QA==/7985752954061769.jpg,1441120853481,3061,“当某天，雨点轻敲你窗，当风声吹乱你构想；可否抽空 想这张 旧模样。”
366040666,爱笑尘埃丶,http://p1.music.126.net/bh06eSrh6Kp2DJX5CznSBg==/109951163288766893.jpg,1489021312282,2845,段子手三不喷 张国荣 周星驰 黄家驹
101161044,鲸鱼饱暖思淫欲,http://p1.music.126.net/44K6UItYcbCrS80KZF5AoQ==/109951163428053906.jpg,1454001801675,2793,如果哥哥在世的话，我应该也是个追星族
15844089,时士畅,http://p1.music.126.net/6-UYliG_T-W0PTb_A4ThKQ==/3236962234434025.jpg,1445218497996,2347,今早开车从老家回来，收音机里有人点了首千千阙歌，说，星期一的早晨一定要放一首张国荣的千千阙歌。 美好的一天从星期一的早晨开始。
265646671,1ImUrFuture,http://p1.music.126.net/pBvaId0tS71Q5h6j1IFoaw==/109951163161202031.jpg,1491317637736,1506,[爱心]我喜欢着一个女生，跟她在一起每分每秒我都特别开心   她在我心中永远是最美的~    这个女孩叫范晓小，她很喜欢哥哥。我希望当她某天在听哥哥的歌时能看到我为她所写的评论  “我把小半的心送给了你，剩下的大半，用来装你[爱心]”
120318413,艳火啊,http://p1.music.126.net/jRzjBPgevQK7k9edlb3LAw==/19165587183800910.jpg,1458351097429,1480,上面乱说张国荣和梅艳芳的人，请你少点偶像剧色彩好吗？你以为总裁小说呢？哥哥去世了，梅姐放弃治疗？！！！请你尊重哥哥和唐先生
265074573,也渡人,http://p1.music.126.net/AmXNusCU46RA5f32_01qzw==/109951163450721161.jpg,1489125753524,1347,哥哥如果还在的话，一定会开微博的，他那么怕寂寞，那么话痨……肯定会特别自恋，每天发自拍，晒和唐生的照片，晒狗狗，还有啊，他那么爱打羽毛球，一定运动健身排第一…………
370599779,已是曲中人XY,http://p1.music.126.net/zEiTPoZONQhM_5Mpz0LRwg==/109951163467477123.jpg,1481208752136,1219,百年难得陈奕迅，世间难有张国荣[流泪]
96213409,Poker_A,http://p1.music.126.net/tMzzGOMTwiVCi7aCLzEUHA==/19072128695817262.jpg,1444547252168,1211,愿你在天国安好
65073600,左岸浅行,http://p1.music.126.net/UhQ6nn9VnNouqPm8ENQAjg==/2929098977285981.jpg,1449907597048,851,我非常庆幸能和哥哥梅姐家驹他们这代人同处一个时代，在我年轻时他们的歌他们的电影陪伴在我生活的每个角落。当10年20年30年后 年轻时追的喜欢的都成为了经典，再回首心中充满了太多的回忆和感慨万千，衷心的谢谢你们[钟情]让我的生活有你们的存在，祝福你们在天堂快乐[爱心][爱心][爱心]
75963639,落花随风吹,http://p1.music.126.net/NopljFLs56jWy5DUCzm33g==/7872503255832352.jpg,1441988039654,768,前奏刚刚开始，就把人拉向过去，从开始到结束，满满的都是回忆，不舍。好歌总能听进心里去，感染你，打动你
46906597,nadedede,http://p1.music.126.net/PBnXvI4UTbPxxR_y-k6U8Q==/7950568580537619.jpg,1441461474789,512,等了好久，终于有这个版本了！
104921109,我钟意的1000首张国荣,http://p1.music.126.net/yugbVyHOeK3k3eYV5Zhrvg==/109951163561973214.jpg,1510959307536,377,昨天 跟朋友去影院看了哥哥的电影 英雄本色 可能因为天在下雨 起很大的风的缘故 那一场电影只有五个人有看 看完一整场都很安静 就在电影快结束的时候 我听到了有个人在哭泣 我后面 有个小哥哥一个人在看电影 在看到哥哥离去的背影的时候 他真的忍不住哭了[哀伤][哀伤]
47223966,coolllady,http://p1.music.126.net/BZf6RyUy12899XrQ-QwYjw==/3242459792709499.jpg,1423622679536,5086,心思一到十号风波一扫那几句好帅气！[亲亲][亲亲][亲亲]
20112506,帐号已注销,http://p1.music.126.net/bTIoFKFaE1-JQpgN3OynGg==/1986817511391283.jpg,1431210249842,3899,我越来越发现，老张无论什么风格的歌，他都能唱的出神入化，完美诠释歌词的意蕴！荣粉们，同意的要赞哦！[开心]
319614466,Aqteamo,http://p1.music.126.net/FcEoeVU9gfMRxbGWYXR9Bw==/19029247741961316.jpg,1492011906731,2218,在学校  什么晚会音乐节十大歌手之类的基本都会上去唱两嗓  熟悉我的同学都会问  你那么喜欢张国荣为什么总不唱他的歌  这时我会回答他们  唱的不够好 害怕不熟悉张先生的人会认为他的歌只有这种水平
41194621,影子森林,http://p1.music.126.net/K87Y1VvrZFYXnsdwpAnJIg==/3252355394972262.jpg,1427802121472,1825,听到高潮时脑海里全是他酷炫的走姿。
53685226,帐号已注销,http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1493619304741,1816,别在张国荣下面贬低其他人。管别人叫什么，当初哥哥刚出道被人嘘的多惨。未来的事谁都不清楚。
19509917,令糊葱,http://p1.music.126.net/zCTK-XNPQJXZ__HI3mqMBg==/6066005650969134.jpg,1427883341816,1280,听了一天这首 不能免俗 还是想分享下 刚在火车上听哭了 不为什么 就是累了 情绪低落 瞎矫情 「想要高 就飞到最高 想下跌 就跌落最低」一语成谶 也不知道这样的人生该不该羡慕 但就觉得挺可惜的 想起林夕写过的那句「舍不得璀璨世俗」 舍不得好啊 还是舍不得好
476438686,咋了团子,http://p1.music.126.net/HbxpxXJEvWviRps-rQ4sTA==/109951163316805870.jpg,1497888011986,1179,政治老师很严肃的对台下男生说，“不要觉得你们抽烟很绅士，看起来抽烟最绅士的只有张国荣”
1375335,Richgirlli,http://p1.music.126.net/lZeKHUqgv7uSflyIiVPeDA==/2931298001804838.jpg,1427290857609,991,走路时候听感觉要飞起来了
43983164,极爆裂场面想再遇确实靠天意,http://p1.music.126.net/7u6yyW5F-YNWQSgrP8T_gw==/3227066628616908.jpg,1435471669216,887,高三时一直用十号风球当闹铃，现在已经大三了，太多回忆
376234503,心思一到风波一扫,http://p1.music.126.net/SGcXK8ub90-adN5FrptHKA==/18574049929708254.jpg,1482041417954,686,别问我为什么叫这名
39454084,ccdelyocean,http://p1.music.126.net/DwirOfQaZT3HqQVYfNevtg==/18690598162233606.jpg,1417788791906,603,嗯，哥哥所出必是精品[爱心]
41197254,秋刀鱼的春天,http://p1.music.126.net/8sd6A4Jwm7lZhuRwrozL4A==/109951163524886628.jpg,1431900696201,505,特喜欢这种风格的 [强]好钟意
94904934,帐号已注销,http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1501922587122,410,这首歌同平时哥哥的情歌作品不太一样。抒情的味道变淡了，加入了轻电子的摇摆，吉他的扫弦时时撩拨，节奏紧密。情歌的感觉变得比较淡然，但是却有一扫阴霾的亮丽气质。 这首歌真是越听越上瘾，听到的人何其幸运啊。 
412387747,希望有资格自称荣迷,http://p1.music.126.net/sVeUkqJ8bRfxwSMPJQp4sA==/18902803905283411.jpg,1503543498263,355,这几天香港又十号风球了，看到新闻就想到这首歌～今天看到62岁的发哥在街上清理路面，还是那么帅那么年轻，我就想到了老哥，不知道今年应该61岁的“张国老儿”会不会更靓😷
82133940,我的阿冉,http://p1.music.126.net/wgqbXqaQvTWJzd4x5IQLmw==/109951163306214807.jpg,1501837061961,353,全世界最好的张国荣[爱心]
53554503,WaiYeeLoo,http://p1.music.126.net/cnHLCtR0VivicjS1PEStMg==/109951162850166195.jpg,1429062917016,8088,哥哥死的时候我年纪还小 一放学回家翡翠台本港台没有播平时的连续剧 都在播哥哥的葬礼 刚想问妈妈为什么没有连续剧看 回头看到她正在抹眼泪[流泪]
32149173,喝牛奶的牛油果,http://p1.music.126.net/4CZyZHBoU30emvaI9HMviQ==/2946691166489856.jpg,1423169563207,4561,最爱89告别的那版，每一个视听角度都是情怀。最悲情的是歌迷偷录的2000热情最后一场版，那是真正的冥冥中的告别。最痛心仍是十周年纪念音乐会上重新在红馆响起的告别版明星，只闻旧声，再不见其人，屏幕上他一人因不舍而紧锁眉头，舞台下几万人因难忘记而悲泣不止。哥哥，你是明星，我们都是仰望的人。
2892444,哆哆啦啦,http://p1.music.126.net/7_Ar41T7gh8T4KcoWQklxA==/5829610650511625.jpg,1423825892470,3444,突然发现，歌词的第一句，“当你见到天上星星，可（有）又想起我？”仅一字之差，就悲喜两重天。
1563135,猫木,http://p1.music.126.net/BL3NgFOUrf6_a4OT88Fb4g==/3083030604339305.jpg,1423242254863,2714,歌词太杀[流泪]基仔返场选这首不能更赞
92252194,胭脂扣912,http://p1.music.126.net/A8BycEtOIKl_IWP3ykhqxQ==/3370003140414255.jpg,1450433765529,2645,“你们会不会很快就不记得我了？ 我不是一个贪心的人。 我只希望你们如果有朋友问，在八十年代，香港歌星有哪几位的时候，你们随便提我一下，就很满足了，我会好好去运用你们给我的一切！ ” ——张国荣
34382574,小黑猫___,http://p1.music.126.net/0-TcX2AaHxQK2yxSpZ-oJA==/18574049928428337.jpg,1466473973921,2370,记得03年的一个夜晚，我当时十岁左右，爸爸和几个年轻人在客厅打麻将。叔叔匆匆进门，说，你们知道吗？张国荣死了。众人惊问，怎么死的？答曰，跳楼。我清楚的记得当时瞬间静默的客厅。我抬头看，叔叔没戴眼镜，眼圈都是红的。之后的十几年，再没有任何一个明星给我带来那样的震撼。
38048659,printemphw,http://p1.music.126.net/B0shtvkp6cbh36sUvwoy3w==/109951163555144714.jpg,1424349258416,2090,这首歌，若是张国荣的演绎认作第二的话，相信呒人够胆认第一，即使原唱的叶德娴也概莫能外，张将这首歌中的感叹、凄怨、酸楚、无奈演绎到无以复加的真实，给人以深深的震撼，直至张在告别乐坛演唱会最后一场强忍眼中泪水，一袭白衣，封麦而去，更留下一段绝世传奇。
58145303,Aprilmmy,http://p1.music.126.net/RDzFbdMZ5ZD4eHHbNJRqWA==/2881819978582248.jpg,1427982476895,1875,黄霑先生说的没错，总会有人不知道他，但一定不会有人走进了他的世界后不喜欢他。中了一种毒，叫做张国荣，从此再无意于愚人节
43606511,丨寄歌,http://p1.music.126.net/_TvVTfbel396LTn7g4zRJg==/3236962233507873.jpg,1417766486492,1331,我會想到哥哥在演唱會唱這首歌時泛著淚光的眼睛
266541813,TATOO-S,http://p1.music.126.net/4QC6mKHwYM816PeQPgPbBg==/1395280262268226.jpg,1473698275650,1251,因为你. 每次去香港呼吸都觉得温暖. 因为你. 我去读心理学的研修班. 因为你. 我在澳门塔顶层 蹦极一跃而下... 因为我想走近你内心.  当看到天上星星. 我知道 最亮的是你. 愿你来世清甜安稳.
48033400,new分手new,http://p1.music.126.net/iMkLQX9f4Q60Pd4tse9AJg==/2536573327350812.jpg,1423839653959,712,鸡仔哭了，我也哭了[流泪]
60745798,王锡礼,http://p1.music.126.net/_QHvC65QzDtVcDVIMq5pWA==/109951163023559202.jpg,1428772941040,612,我未曾见证你荒唐的美丽 但在岁月对岸 你依然风华绝代 我想在那个年代 再好的美人都俗不可耐 你是落魄的书生 是风流的少爷 是不羁的男孩 是落泪的戏子 不必流芳百世 你自身已是荣光 阿臣日日夜夜都在念你
78119543,YK01R,http://p1.music.126.net/5QS8ZGUdVuvDOuSASUhjgw==/109951163540695874.jpg,1474654871658,574,“我一生无做坏事，为何会这样？”
297600080,为荣钟情2016,http://p1.music.126.net/ZjPENrM4tPzlERHoCV_clg==/3433774820414232.jpg,1468880016613,202,只有不了解哥哥的人 没有不喜欢哥哥的人
64596520,Zgroup,http://p1.music.126.net/NaJi7-yCQLs_S8Mdocb28A==/109951163325198363.jpg,1452095092226,196,记得00年的高三班主任正总大课间开着班会，广播站突然响起这首歌，正在说宿舍差的班主任突然哽住了，全班同学静静听完了这首歌，高一开始喜欢哥哥，这一喜欢竞过去17年了，真快啊哥哥。
3684929,花儿为何这样红,http://p2.music.126.net/0BQkDbn4_poErPeQE_nPWg==/5747147278503161.jpg,1410449535128,3142,你又过生日啦，好多人送你蛋糕送你祝福，我好想要抱抱啊，张先生。年年这天思念都漫溢，此刻你好吗？[爱心]  “但愿人没变，会似星长久，每夜如星闪照，每夜常在”[爱心]
